terminal_value
6484556.520325495
54359663.639506884
40338997.50835121
33986460.77004504
46039136.5561337
3593474.6449939706
8482818.912065914
4066414.6413795794
8673362.715423018
27956236.21946633
7110585.140029134
11610216.987114783
22366180.608105645
6395171.319095939
6122334.966294895
7527188.54360712
49184383.8495636
18858841.620916452
22673776.849030077
11082418.180491142
26262660.850325756
24345483.537000865
8243485.427232187
5610962.988316439
41658670.5552615
38824622.387027495
35027029.24414181
36834773.33220704
38667391.68573965
10383102.354685156
42598508.93840542
35269912.4578352
23622509.486047916
31206415.947640896
7482515.970536799
11307562.445839075
3959997.064390106
48067530.48590388
9484864.613324596
19120637.413929548
8272921.7581522595
7635602.295437584
30222194.065526813
45324021.636410944
31381855.489352982
41969317.88831143
2913304.5026498716
66320807.97230651
45122747.12190647
55155045.21472687
22180853.24091063
98432750.97573932
27025574.533289928
22527239.04537651
19100491.02240263
26190208.953903634
51905042.01892668
22807752.43432015
5323044.163723807
7964731.865144421
20781246.830675792
42610457.43262324
16659919.982293615
6425106.7785996115
10675973.241031537
43101712.6071447
49172809.88100528
14789496.871246228
17660618.859769333
23687846.41813052
29233679.68208058
21386498.284546442
64578568.89694287
14919302.806907523
18591151.490111236
9475970.598085577
105205521.70427603
18447388.987829626
24807876.94303212
69769217.44821833
27942828.542920776
24091521.102822784
24327974.30622704
13710358.613870364
35699555.07391377
9287371.034486525
10316829.86841221
21946369.336217493
24940377.556088008
31724926.726693757
20396331.709692046
35799562.51278717
11270156.718272999
20274503.677494586
57134279.525290444
9515491.627804993
19404958.942334484
52871037.24495776
8938566.154199405
22034315.75877871
51543192.0687507
26947675.616408583
33451647.22066145
16511411.121177036
3573760.4559293594
39616106.72571115
5753182.988829691
3493950.9739768547
54777432.54568591
47935411.436610796
7908402.136873801
9590913.243247082
24261661.654430002
4883269.794496332
7992815.456129514
59993970.86882159
11632541.349919809
15629143.748765316
8935924.490263851
18625747.796492487
14377555.703141851
10873618.360826489
15268974.526366727
16172771.49706273
24242809.638124365
18044192.123196144
10496877.678079395
33481094.81308551
7564405.3371090805
12775564.588535244
24825844.320221055
35663229.11883677
15404556.272709271
61470305.365548976
27331307.966438938
30784167.823049333
6423781.996798764
14429944.6969041
53494013.28594744
25917226.621550962
8689246.674854062
17868244.210662324
11658749.240414536
9025574.247342687
71449758.71145472
32499852.610560857
20495531.670446325
7041610.099310531
24237834.32943695
10180338.544018801
30714960.372746885
12425299.64214895
11235813.717751397
47304663.86155002
39677624.03008995
10980400.050772237
20955953.140217036
28260158.70185123
26060960.93019805
49749518.122353055
15761798.245461265
38795803.36119572
96476742.83620365
28211636.65771027
19425752.847561464
7815351.279481422
58317673.16123764
13155803.492908727
2868515.815014969
25253183.06229101
33320152.22995029
23299847.432531215
32461513.207534503
7045399.60054098
5051986.716273716
21161911.588667672
13557846.262732387
5876098.441057725
2583550.8517845846
17459442.13210511
8345430.968835965
20144387.19127258
23611348.195022486
4632051.996568257
4321052.948986295
5965739.569113312
26634643.99989274
8642131.212148964
8439195.831160009
8935403.335993728
15741264.630052337
22450507.276729826
50535622.22051609
46906185.895217426
19782250.190127168
3029991.921515751
44078573.28457163
40288509.54521844
17689420.647574436
19955485.074912444
59438760.885114215
29625904.679415982
153100938.4869622
12119946.80696607
15305848.70817294
23860738.191402286
4847719.652751951
30193478.239769485
8425481.88675502
8093545.894306611
8222263.600641331
15477555.659531657
44702159.32903772
39219045.22724092
11745697.899567962
39837472.706436545
22590462.499648128
29051959.211260635
27142795.49534432
21020569.078224517
9141093.189143365
17804323.525341284
10421348.186139606
40190628.852276064
43508143.58470731
55512265.15939872
24418400.201981477
49401948.158489175
32681572.505590267
23934664.404280785
10798574.995031279
29285447.834814705
21105157.44069589
37320277.95271191
36335499.09016425
57994995.90851359
19290750.659017995
12063495.244499011
19723106.827575605
44027680.41604315
37150154.21085554
65711341.40069718
6606661.774208353
10951227.50189267
12024609.82486116
7403679.236875311
22337368.928800926
46273305.42167179
12086257.990621185
17662757.722731173
22921798.295726787
18845403.37739147
31572306.870824862
35967318.15210242
114666815.32238549
68628718.08174744
22220031.354269866
14942127.133038532
55021409.89411
105898391.42340761
19184024.971749935
19501533.744046636
14554140.19085866
7951976.9789111
20340932.649260025
33645095.80470155
5225992.377188358
5287231.977472174
3444527.324281076
26323381.59730702
77573349.43334502
14386201.569592502
6990206.212211768
20603655.32845949
27958553.819696315
34787864.43044077
13138339.631860856
32878706.53661797
16826994.329116385
12628731.08732775
19387251.876610428
12899052.966513472
13836713.50643513
28444006.62803239
80383902.83615336
2042197.0405596483
8283700.006185196
11454445.36588815
30631091.89664705
61217693.56408718
8764170.689261112
81208198.25118482
33060134.919462584
54904126.1042056
37379016.88452473
11522328.507364541
21400327.067954037
4055802.388011089
7353289.263751116
12288667.256021734
72979565.77751498
20906894.622067172
16986664.776200183
9485290.624821182
115973336.24956703
20795556.357562248
11098099.866632612
44362989.96028565
30757093.908927035
8255233.545902728
18773793.08224496
7751561.565694734
9939032.52388763
6068890.781701859
45006767.50065651
30343832.222414173
20491619.63127985
9593522.647368997
23374427.723837547
22134690.590094738
18859668.932844196
14770730.712532314
7411745.867872146
21576763.0007996
27785112.89248592
57068793.72369016
13441976.344642753
91225845.48695162
4890305.370297511
33014192.535405207
10722439.740640666
34173968.90908304
6876836.703616882
18414516.002448916
29064525.4364783
10481259.09565819
38648366.09965257
33165504.26813564
18775414.698416866
27910354.810526542
27533172.265593667
12432398.571473656
6021981.20846041
30140522.608119674
1694594.7419288927
3087298.947237122
25445702.771357857
25051791.215929672
9732487.024660312
39687496.53493693
33315590.955488
15232782.987072438
21910865.360227026
20489265.08804793
18436310.52458879
12446064.945661005
36801863.94206676
26701624.333825566
19403341.72743571
34001892.98291986
13688739.603022933
14522946.922974983
6234352.883703566
18453270.529765673
19669528.707841128
41997431.548999436
15794419.985545771
14576450.01413388
14462328.224909903
10933650.091822006
14129489.59947638
63202785.06542542
4824750.18329069
14824217.72807695
51024321.1971987
70072611.11693054
32808240.256497804
86950047.17924798
5279381.284744595
34657072.25353515
37122242.89313678
185460551.22571036
11128769.256853694
52940260.17751358
18776443.270269528
9251326.927150568
18860745.02760519
7863161.158464792
39289408.554222174
72317051.46927425
20235480.814011768
39669792.82949384
43846463.35721316
20182451.866459772
13822499.01421037
21125218.30663038
4118842.793365677
36804172.817240745
44243135.752434276
15004655.452744834
42875040.70528314
20161545.857144546
21171375.74826088
14233525.6241963
12958265.983242434
21669662.023623966
3487810.280936075
7006680.813601607
15091023.286412932
12091090.561777972
45786282.61114731
14910492.491726318
5819271.411838601
6737513.604405729
65680048.55961052
36627718.26637293
23212171.734821856
13316227.357581008
39303094.042147286
35017172.32606736
55255254.77431194
17082018.95728799
19124070.842435703
31652668.623159785
11853714.874616435
21729066.196943283
7155539.5172898555
31201738.639933113
61365263.567916594
90436068.4734231
6115166.924252737
12406521.5276489
13749414.662232026
17605342.22855564
4351168.238183772
28149049.63260995
11461015.228150284
31392584.648621414
40833897.92005118
31296344.215284947
44630073.715183444
16470127.723003231
21658970.22806311
28658485.237650428
27803521.81474215
11691873.206953788
2829505.1636104137
20783531.159452528
8090004.442269912
19628722.42030651
47599735.76505832
28757411.39949856
25220060.131410938
9665169.477360455
49579310.29103909
16362016.59344728
6464280.562397589
12655745.384499012
18023352.388554547
19146767.427243825
23879686.42239878
25399665.88239855
25977568.78427271
18193657.821364127
33221634.740706243
16026755.64630185
22843830.615880627
77522030.14527495
21043914.12797951
5550241.080333104
58310746.73064237
20667025.746775232
2035433.432341244
20399719.093082618
38204068.37145409
30225354.96342813
16063678.321784515
23844561.758009844
13579324.518968832
35426160.280884385
39893342.43587962
10911195.731037946
14829119.576608285
8429961.465854812
11864055.26856943
7929969.724194694
16269010.25898621
22990136.356693234
11120940.171973724
7472841.582439244
31622193.965381246
29041888.28864562
7364460.529675079
29456704.73705239
12115597.623821236
12237492.228134159
32507166.631392315
13023315.901576865
116156270.7336113
19323941.549034607
22751894.99242757
43036516.22195127
19860408.84477256
8481336.597273076
22919729.84882175
14060829.00941171
29899284.839616135
42928694.37203369
25351192.749704666
22690611.350560445
7406966.164538892
15540198.326418305
14025816.836713137
54141158.48801473
36958703.74331438
41831070.205621034
41493228.22201602
72345440.47037295
48141484.4898269
39529651.640912116
18021711.685005154
16079168.08506691
24046520.17751531
27480467.173628572
28022096.173635755
22840248.913760558
22107838.59761306
26698522.519868206
15383373.47165884
66903878.446883805
15074800.217028609
25983786.97060481
29318123.614357904
8110143.768867982
40087514.45251788
15731149.058724228
33553433.597063966
43093298.02278793
11529426.134036824
11830984.650215248
6167838.117478691
16343011.164967343
39289349.153978154
41589515.320211306
6528201.903411445
14168397.190829553
30748422.24422234
25829742.562307153
14324110.58549206
11064499.584341342
3276868.654261183
6228449.057684664
18153323.881883428
31013019.739644617
19297970.862372935
51223777.20400747
26541890.938435238
37959076.105906025
75625285.87468776
7876195.929918873
24184241.52598246
35336914.08314873
20841622.416788407
51031519.50961223
5844199.560521073
47727693.83675325
16418087.179931333
3393416.652462001
31242412.42632249
40737608.22129883
34105816.30484023
22239292.055683702
4896150.982051151
15751163.599608464
20629821.5671519
1771394.0150286595
43116960.53379971
3248741.566039046
42229809.85287445
19401954.716785457
17404237.146075405
41903513.57464232
28519868.679179877
12986814.669556623
3001675.2873299518
5736330.839452834
13805970.396825584
27700388.581973962
26321595.69814073
5004951.67935288
10707736.487961298
45528990.02172953
57362291.58489216
46146112.24060672
6970160.899516304
18203066.639959846
33164866.60214614
39321112.12553697
68926842.48610714
34808182.52052924
90763939.2799217
38920790.21090238
11959638.225583121
12525656.3544335
17424263.91842169
16554750.150053486
24948095.022295944
59685820.87603482
36102994.42722526
53688099.30808717
8053694.542744866
31395067.609686606
13229369.874113437
11151201.808456717
9704626.054197168
7841188.572402683
47846976.65880377
37184632.200833246
23952444.860291556
5990752.387273809
100335416.6255118
32233240.386957504
8226778.038529398
40539099.23376308
19881039.122008946
66313809.647094674
9196108.627560152
20261701.001787495
40469773.54540845
13138683.294222057
27138401.722463142
15183495.487927105
56295288.378163174
6061654.165274572
6145753.523661785
59987620.865150906
12018116.873836108
44282270.72078964
10547031.372901367
9045719.90587853
6167153.766994461
45637124.45648424
142187022.3330817
35587749.35688106
35959884.65782738
10350943.376560822
25035634.7782844
54011282.86783588
1968397.4798067485
25915094.791457124
3965067.9313004185
23235934.321233507
22306635.689804688
46821953.26390077
9249920.206183204
15034745.140505815
13820135.666052876
6955735.109361663
3157486.4613777925
28447821.88783455
18976541.929654628
28652537.498203434
9375500.465657784
19819389.12631498
9426326.938924717
46101287.00314715
10589689.747114344
13659495.83480372
14895867.324245464
106299538.94993432
10595915.278131165
23384970.45249522
116913114.46472928
23413029.29224125
6936877.174752064
29412454.847781744
18249828.754834343
30055578.011371356
10070830.169577917
30777831.94583081
13577008.959089244
31494983.764379542
7401182.746485875
10127713.877380278
6071011.15067607
33165129.345152516
5079924.329332219
25765814.296096243
10630452.01550855
44980733.24479692
9280832.867874485
35503479.08176694
4972166.493498151
30851220.680311732
27177724.048465505
10809755.241889948
7603531.470698031
7371141.1493666805
5692980.110595509
9150793.023195991
14146637.49406993
60765119.61586866
37201395.51448394
39925527.7576235
48329474.17995759
1751751.7709175267
22413977.040565643
35013164.510140635
32060674.912146177
13066614.932011759
58660193.96388123
21503378.931834955
43636543.02445185
24626239.04182252
35655856.60650752
15801897.797237623
10475945.89129791
44620873.84850504
28690364.055838395
9717477.701531824
14719133.565115856
30238280.739055052
10164601.06082488
9596096.448993046
7094753.373961815
7482337.941924745
9936764.797234569
7160859.665788119
10513531.431154117
18562553.93264007
24678841.85395102
40030435.82817724
41930815.9181589
41484457.45073525
42356376.747824825
47605418.83029193
64832038.26049726
114295732.76582149
28375696.923786003
5089187.945013481
16481036.354765426
9555590.052087637
34924603.73877929
11056300.601840915
7684318.089889076
51076735.44844118
15390960.032535166
16739832.270822948
29697527.52803549
5499946.923286409
50311649.33228597
22716567.66000704
22023927.947653297
100872360.49750242
18699297.6710338
11284902.682335073
9412413.301072484
26512778.56855035
50577560.92640605
11796168.90365008
24761465.849978544
89033786.1275772
9075469.504269768
14219704.846845519
11977646.139468532
12548737.185123395
50306674.47497216
23994141.46732904
25533862.079945154
9818093.107065188
89266396.47855854
33427415.743960693
27656128.63688064
33590690.86787967
21706769.20312986
54982354.37405513
55982078.90897113
44946183.33381074
20466863.75527351
43533251.56475735
17452154.352107435
4923671.749963924
20854463.938450336
9901637.901052695
35445591.09213329
19249950.246168144
9136334.246831695
22711781.024365783
7736406.669733482
11491071.749933183
22039925.941145234
10372800.195526386
39728416.93862114
40034929.12586858
37437178.111412816
22663334.956834212
11532173.311338423
7394715.681674311
8254359.247430415
18250367.6842201
53109924.92127812
22714251.468112454
7116507.507910692
3589976.1503437986
2362575.651564496
15909769.231395578
35117023.77623901
4916455.976271332
16095729.579119023
31610748.993858237
14780519.198187746
5655049.6046918295
2050269.7021192678
103844756.1490029
5550174.350669122
22312236.32840782
25614765.77519462
27657122.118789267
40404177.266790085
23943077.585425958
18676742.57730275
11953676.501623541
4121618.2705996963
23623031.19562972
27041184.94461724
12592425.114246579
3703513.3157808096
41582964.037742406
35347138.23356155
2572397.991684816
8784443.92874177
27759817.183888808
8784108.195198795
69754505.96100649
62336907.86768277
15056322.369355826
23475866.23206265
15293401.477167407
16324852.231038975
14125591.807789411
18160426.213315286
31892803.528636947
14583252.38043738
32860025.459785186
22046809.82887935
10472507.519147988
22239387.32593084
24015597.823123164
14685195.929188441
41798353.413220674
19330407.599062264
39033950.11779492
29102208.584434323
35043986.52995961
3648919.008823874
122683944.5288578
5390415.643389927
17612457.866712924
5965546.47772687
13873117.99220639
16337592.275652053
40756385.820315495
33128003.393141832
11253200.300969675
5164922.097560378
31756084.19887576
12041831.460755417
38099577.92935383
13758470.75490801
70742002.98389906
64295598.42793375
13462795.44136077
16211652.314935446
13027644.244786315
5018763.850300163
32475894.35498248
117388714.26793906
50761423.68310484
49176780.98056465
1816255.7622315113
25210722.33286814
18884001.351906013
25024844.34696707
1963095.5110428005
30218241.358817197
2013300.7547145847
46977461.61957595
45706824.54034566
45287463.98265337
10273626.54493672
33071433.014717583
34821440.00927037
4151368.0886097923
16250254.631205305
16641164.045689737
83395219.38999142
2356449.5809174636
13435429.767058028
46226365.253998704
31668350.973095935
35624458.99097047
56243604.30465052
63702004.93307911
29861042.98276661
11681736.952134326
15715796.513372302
86539518.106558
23263974.02749981
8978383.890629916
24812812.402003694
13261258.599464431
11008942.0309418
65625268.14486449
3356195.776203759
22501137.896526687
17700172.324046943
31908971.516202666
40469230.23679887
34055758.324644804
9750425.855875578
24306748.036697462
34497907.770404905
20128690.06116282
66865607.22130343
4621099.929365909
15659659.237786697
13311883.682699202
8163253.835273981
11454271.62225747
33623541.5007296
12563298.293465657
18881271.128640693
3819328.138964732
30042640.15680542
74984975.44956131
3331148.2487019897
34544353.33447555
6514107.301811283
97809100.12566201
37838362.97156507
14576498.725267034
81238170.79666458
17757163.883387186
27873262.392472416
5129465.308014578
43070850.27328212
18320645.40959867
7315030.050527567
44726209.10325381
51345503.110321656
9298595.22349169
15509412.991019912
30236264.26348322
21092623.482164998
34409875.00658373
3220922.6904534874
28207160.935476284
12517164.914802302
58775808.28150823
10924383.44284834
18293547.397775017
33728990.84342905
4721791.989522433
61947561.88761589
45811865.94798811
4577674.880555032
22145912.534256145
39423502.78404947
21794399.61198219
5602869.229408822
30636479.660509545
21369097.19281455
44109177.43513753
4372636.4044103
8544440.82768814
39729474.35173539
11529790.499954108
14852088.294150548
10904614.658130784
8218203.2103739055
30761271.994797725
53559379.48466863
28596838.715688705
29959047.369431738
4827033.020995954
36772591.776484415
5465866.389546919
18983275.80323923
6936792.393575898
9540061.913453475
3252995.4786078073
10955287.059816508
14073309.152467692
14104625.577605393
80167702.50114143
13178230.71350495
39619008.191759504
11138053.591528658
13476010.408903915
34445271.84821535
40218513.85335298
2318415.81688235
24198903.794538546
11006004.32571638
11137095.39687486
8122026.551002367
29994673.83848355
40099769.699357934
21377908.547387376
3043875.6269774614
73547302.23123106
24147455.273797896
86263043.55603953
24585983.483936906
67311444.61007659
16132422.680355482
9182929.242632888
3212401.2022360526
1875523.8911876031
9378162.466394732
20132606.031352602
22837468.12300336
14894488.147807159
16489613.272313721
11640344.0620983
6609129.80794631
62573918.96019815
28932949.414349984
21942339.81229942
18664810.649586592
44115107.70187138
38476985.830191985
60830813.57386379
21666273.487383213
3866361.4070889144
46746184.6917035
6047763.251867927
15128115.131592203
17057374.213991396
11332844.901169775
21934839.307948478
10076411.452440793
14341203.494783735
15559339.339203728
14837824.266714435
20337455.928884726
28005341.748167142
25905831.13194447
11477378.797226751
17388011.51881684
30111702.8115079
15105690.238571126
24490585.26169314
16029378.142599508
81381613.67652977
4969280.284144448
6325202.273226396
19784823.637699045
81635426.08719319
22003908.58147544
19795561.44608082
4651343.143804011
18337879.160567462
60920546.74473885
28053480.837633353
23071250.401275445
25210743.88637598
51371838.62362185
7180904.9683868345
6823559.859070395
54472048.72407472
19226293.325982615
47360677.94558535
11835813.208658742
4863024.806168212
16384910.923225014
3317008.091723333
24117761.348672703
18179728.92315422
5020730.33447737
9114704.715369252
7489951.533469553
20094530.59202195
30783984.58646342
44157363.331190184
32018432.54687897
27211198.3373423
21201835.28440419
15166891.587521106
15161460.264489679
18853199.558416497
42573525.34252193
18857007.101147816
32247586.74859667
6570866.158597552
23101328.371660717
44902694.41346674
18118563.88244239
37846877.788210206
10544503.08880465
12562732.579240123
45928426.39455525
9050509.797361864
26116804.535129737
67519385.12323707
5785079.56369768
46632341.59769054
19836062.90353178
13657102.23381118
8302062.741566248
1910114.8408244152
1059870.6016328235
25391556.794936012
6408896.311152607
11218243.6029753
7725524.173301726
63487567.88862621
34683316.534291886
8006127.308134042
19109424.4066124
26657091.603928264
9171602.065090492
20611417.802263673
7142327.942870162
7530186.021767918
18661284.328853913
5215834.961307858
9127592.430522226
16166071.989769598
32899495.10206442
20788549.97551395
35617632.9625737
41728565.062856205
11069533.249454245
11449066.37515396
12497739.23668009
47634647.635754146
11603256.694953045
21057464.1391327
43891618.88579951
4118456.2879385897
71359662.0962139
30779471.329832632
14959726.462941958
19842377.23812888
22025888.48708498
20760883.11140848
95005928.18777607
16884960.434337158
21120530.773787577
8989749.959983587
12105645.19171542
41211557.084408835
22131088.436997592
47952767.33766514
11750648.313171713
12310595.720952624
17279777.555613413
28783182.06967484
78836836.30269918
40234356.10150217
27318041.312816083
12862000.896752365
18255332.042681552
30541559.273902588
8501051.075826604
4256813.956515038
135582801.40465772
33307021.93465425
18081321.914771754
19493922.798411023
47074765.04723425
2144375.5457797954
64767806.39097207
5725939.812021272
77947566.82001314
8227826.384765072
26478396.644262854
145694066.79928535
7892291.627131052
22510634.681461
26585465.392981756
31521482.110516038
11069725.463997217
56597267.163042895
33920577.56878029
51255050.8406606
20895877.784710735
93783893.33619419
17693580.954089273
13999814.068779325
13740639.743265139
11987266.212566817
26985382.040407017
34065942.974284224
7529076.76054078
2146284.0089005865
27986139.04088172
14168597.648541985
11216322.780754454
25995739.772744093
53021334.37490254
55897837.037318304
32362992.69243858
46174360.01476323
4694433.239315998
35783251.47171233
13240911.300924119
5338859.008182076
26686268.04575314
8571379.247919276
8570285.486591104
10898592.013839345
32314878.087603956
9870629.092297157
21254489.794851292
11647119.837838257
38805886.58614949
2526959.707863875
6129397.601185169
11620602.559130616
7288505.877759877
28924128.9737086
52035993.65048074
13517461.795968443
18746620.02548523
16107395.333346738
37866007.906122275
8692402.156776624
45193072.07897328
5002024.8752203705
12716607.997850437
8995524.655753048
26027288.398797404
19066082.269732792
25858923.108583424
12491536.73504168
22998139.058575645
17632799.2354994
17677618.949136
62344808.44713118
25011579.326786574
9406733.807339877
34024009.72196929
12003112.969332438
15474640.59646964
14912020.6498234
36614374.31793175
20173896.339580588
24655061.495456085
38337433.06069929
20868513.10564541
25723289.081127044
16583737.497308291
10520946.446967706
30763238.180633966
64979536.21933796
56694432.03133586
37270944.89293677
33340076.006008822
20542908.894799888
18050973.143400688
146563177.46829054
26590472.080920603
18319944.756993044
24162594.38463539
29389751.1459215
40794370.87892157
111001778.90943807
16319676.068139771
49248049.928590335
22108297.086195774
4466930.816367454
52569777.24322062
21279989.712115925
22047880.01284096
27997720.87728508
20795889.559348088
24146825.943403006
30341197.372542508
4600435.7079532845
27935148.991843354
25691580.029806204
58556780.31060795
72091258.45587227
17216858.60830793
92712614.26008618
26975822.78225071
10562455.771147676
26799297.245005824
14246973.509810433
34105688.623473704
32607478.387999643
48097103.544541806
14698586.702130685
16045563.788635416
4801205.660587679
28343760.66471727
19995162.791759852
13411792.893196784
38075805.22603214
20029328.152906127
50766216.00143224
23428932.396747172
56941913.60725742
4780695.087808402
94405804.23496391
21454888.01466893
22661223.450071357
54487232.56590857
14514657.509446122
24300077.958911788
12426465.628596094
15618123.66738518
4045176.4757340956
29021087.472363375
10013135.664322836
13934224.071141938
14158855.089689882
7574479.246926198
23512106.53536277
69008820.96367925
25399280.865643807
79162903.67909305
20770670.28485286
63528387.64822912
6063979.9094406795
30657800.902445775
19045977.81364182
32590497.028064404
23518383.94435193
62652995.752839275
7073924.799861942
54088621.696262926
11127105.850595854
8319829.868787703
39796975.7968134
56027003.23665663
8009444.677221456
73098551.91027357
9145110.468315678
7580968.053797436
78614363.47924376
97645186.54597089
51990774.00256811
52553037.10888996
38740949.47503952
14839836.35199377
50833398.44374428
35518682.488740675
551032.8035162097
9629406.983764432
24535891.81332159
43386177.73395632
3102139.1515861247
10666180.67271838
49995981.05706242
2643070.879324724
43609801.00976893
1918841.9935708323
19367376.24502675
75473413.6500907
27930893.884599395
18229688.28154612
51925715.340455376
4412312.117794154
45642466.365245186
66628272.647337556
26620219.50500505
23662933.037889197
62775433.82100723
95103988.97865173
15507559.054349048
14457742.123664372
8812899.486881658
16494799.897536233
16409984.113554304
17563142.86224858
16549201.317081613
41322962.5127983
8889003.842831805
11434749.316677853
14004232.451321565
75488854.39115979
6605194.178900272
16300228.156566398
27668001.316544853
8063930.377836609
20078076.248318627
5283946.062986454
32230170.75325332
2307978.9016152425
11588986.122758497
40292422.870041214
48778622.378547326
4343472.432231265
6449864.216924772
26411937.575209357
12338708.819781395
22335323.476201646
6017543.101898283
95526857.208439
3460191.219259755
59256888.26010332
3576659.0771397883
45491988.71697125
10426727.32050873
6302132.178034979
9776616.573895145
7221198.620588861
8850523.013819754
32670818.833602276
23608381.934981078
19117460.142986048
25757189.23798972
84842630.95573191
18936328.639052607
10516904.616595365
999289.8684011714
18319188.662313744
49972809.501893036
22957122.71559683
8024109.634128864
27770877.811093602
30170353.117528737
30852185.300414287
14537770.572034664
9950122.580963066
44056823.73427682
9079902.772234939
20361431.021234047
1457966.6795552506
2458283.986451418
42341080.23002014
22426212.614428602
3848482.967765712
23750832.43608058
6272876.000222034
14961364.202661628
30889485.83798981
63232431.32832633
30180884.53279346
2763092.143924042
7989733.00854962
52820465.924448915
30591932.738138966
23012475.46473727
7714102.92235727
17556754.179519594
24063626.17393344
20005081.55345973
16964894.785598118
8004680.635937791
51184030.58991535
64897437.04384149
5693590.194499658
26036785.586339176
6118409.369490754
27784501.60261502
31782601.940140337
11546687.633961555
16235400.814190814
44518477.808573104
48999733.32365044
28762428.69373453
9019934.077992471
34836350.78608604
14124327.775984004
13116209.082167523
81883527.61392973
36897726.4377087
6478844.721000975
10607635.661198204
18368888.478266876
12822360.392659998
13618680.76084929
15681952.743812924
18798265.71683462
22586139.839581203
24670656.663882665
94043792.22986682
41293985.52106993
11051220.058811553
7456141.988863156
16180153.567257104
7682771.60935264
9918676.55198455
61380217.88871412
8476591.323524531
4071774.86870889
113669601.63968493
77889520.51877788
8942472.77211797
12572424.264809767
21148352.258134816
6508421.040690465
38724194.114893176
64751589.5208539
109316200.53882253
54067629.9493843
52779969.067377746
18280496.405307226
73142270.06709994
11824685.50348419
12912377.5343795
15574968.5609159
19089442.505612385
12374021.252472525
35689622.79847957
10434455.271018606
14220839.627368256
18943235.44010598
22454004.54461922
81780403.85862339
6617891.182688982
8628571.839366794
36200761.29052114
8131097.274228171
9080693.744933909
28325541.188005116
16969017.667920653
41866111.23101145
117735833.77812445
5055005.855029549
8024958.015659036
52947540.36596707
17814600.768982604
13116932.948196407
111625440.43808714
35814030.24915964
15640447.616340017
18832596.62093016
11328955.879302114
9979138.714756003
37404204.50245786
35406364.248061955
8896075.332445294
62289163.96158586
24330615.200526327
49190578.750903144
14610748.40231617
24596165.079576455
25805028.07766858
26443095.47302683
11724655.677857585
5608897.178879632
32542624.624128073
21592198.026876345
2113155.8082408807
19298558.635056134
7227855.912236816
6875665.32293639
12197132.337782385
1896706.6346778232
40180575.890349105
12115458.42376635
34646402.02504474
14613316.676522518
14801293.044343589
18813159.305427637
23413016.55127639
